seed,initial_x,env_reward,other_reward,reward,duration,loss
124687536,-0.45730623602867126,-200.0,-0.02996675805112295,-200.0299667580512,200,0.013593250210396946
1688094017,-0.4993513226509094,-200.0,-0.010915918039227621,-200.01091591803927,200,0.01345327728195116
351740641,-0.5600320100784302,-200.0,5.928819768056898,-194.07118023194306,200,0.013470925816800445
516871960,-0.5373984575271606,-200.0,0.02040223285409648,-199.97959776714595,200,0.014040948622860015
507542560,-0.4347808361053467,-200.0,6.276546328453335,-193.7234536715467,200,0.013568092558998615
1645507057,-0.4869574010372162,-200.0,0.9781532614594496,-199.0218467385406,200,0.01405723838484846
775920501,-0.48854705691337585,-200.0,0.1751567078074675,-199.82484329219255,200,0.013716333115007728
1753576024,-0.4637224078178406,-200.0,0.17250488968311192,-199.82749511031685,200,0.013418057574890554
1207887251,-0.5317880511283875,-200.0,0.6454168399363773,-199.3545831600635,200,0.014350422881543637
2051377098,-0.5539630651473999,-200.0,6.315872300468927,-193.68412769953093,200,0.0140405930345878
1961234789,-0.47957319021224976,-200.0,4.843655298735301,-195.1563447012647,200,0.014656979567371308
1207029437,-0.5964155793190002,-200.0,2.9870083609756493,-197.01299163902448,200,0.014822618314065039
750003861,-0.41800180077552795,-200.0,-0.4226096742468833,-200.42260967424687,200,0.015409633938688785
358771281,-0.5378240942955017,-200.0,0.8363218582398015,-199.1636781417602,200,0.014726487761363387
1361883661,-0.4525964856147766,-200.0,0.15606437472679632,-199.84393562527313,200,0.015381330754607916
1450919417,-0.510994553565979,-200.0,0.08469267861744179,-199.9153073213826,200,0.014282042644917965
1423553950,-0.4021492898464203,-200.0,5.419265764966434,-194.58073423503367,200,0.01386401230469346
1887563233,-0.5926074385643005,-200.0,2.999043518996684,-197.00095648100321,200,0.014878212756011635
607110342,-0.5985483527183533,-200.0,0.6000391492730337,-199.39996085072687,200,0.01432582518318668
1693557491,-0.5396467447280884,-200.0,1.601465312998447,-198.39853468700147,200,0.015284660400357097
1189958761,-0.42007988691329956,-200.0,2.9391335089722066,-197.0608664910278,200,0.014997002377640456
1495769490,-0.5069575309753418,-200.0,4.8576944482123885,-195.1423055517877,200,0.015321718640625476
2110438694,-0.41352424025535583,-200.0,0.505375489808054,-199.49462451019195,200,0.015775572794955225
1856800689,-0.5793237090110779,-200.0,5.39996789308897,-194.60003210691104,200,0.015860251062549652
2140603082,-0.5264064073562622,-200.0,4.932728252818605,-195.06727174718134,200,0.01613913391949609
1019546571,-0.5527895092964172,-200.0,3.187283163241659,-196.8127168367584,200,0.016624473386909814
911940287,-0.5140273571014404,-200.0,1.8925135525497991,-198.1074864474503,200,0.01631689242552966
1345086430,-0.5787264108657837,-200.0,0.9327206960605778,-199.0672793039394,200,0.015976262285839767
1770068299,-0.5969445109367371,-200.0,8.450756107460268,-191.54924389253978,200,0.016321233962662517
2074178534,-0.5412279963493347,-200.0,3.129778516648319,-196.87022148335177,200,0.018094721231609583
717557505,-0.5961227416992188,-200.0,1.0399391059290906,-198.9600608940709,200,0.017891072498168795
1270633841,-0.4513259530067444,-200.0,11.620653124185663,-188.3793468758144,200,0.018269946435466408
1724894512,-0.5453841686248779,-200.0,0.8019746261596625,-199.19802537384038,200,0.019386217393912376
1913298838,-0.40277794003486633,-200.0,23.394831385360266,-176.60516861463972,200,0.019922426603734493
811351648,-0.4436302185058594,-200.0,2.5510365450196297,-197.4489634549802,200,0.02211969594936818
272917579,-0.5041553974151611,-200.0,1.727537507166197,-198.27246249283382,200,0.02260785159189254
1672651035,-0.5623888373374939,-200.0,2.078537042800496,-197.92146295719957,200,0.02261785198934376
783653497,-0.4312456548213959,-200.0,7.629851733000333,-192.37014826699968,200,0.023589782298076897
167939419,-0.5746004581451416,-200.0,0.3862635447627542,-199.61373645523722,200,0.022867348440922797
770855967,-0.519278347492218,-200.0,3.104468103041933,-196.89553189695812,200,0.023092658622190357
429889441,-0.5903997421264648,-200.0,0.2352065710396138,-199.7647934289605,200,0.022857041317038237
1855499911,-0.5867141485214233,-200.0,7.66913060063243,-192.33086939936757,200,0.023229953185655176
1349670866,-0.42730191349983215,-200.0,4.882215139403071,-195.11778486059694,200,0.02419682496227324
205786818,-0.46477657556533813,-200.0,0.8281837152480045,-199.1718162847519,200,0.024533488103188575
467726621,-0.4923771619796753,-200.0,3.6490466228137026,-196.35095337718616,200,0.025985945635475217
167062880,-0.5918276906013489,-200.0,9.495336489159028,-190.5046635108409,200,0.025606566495262086
640954751,-0.40553390979766846,-200.0,21.289592239199283,-178.7104077608007,200,0.029394185291603207
2128573986,-0.5489115715026855,-200.0,2.2259232316711364,-197.77407676832894,200,0.031531880171969534
1450916879,-0.5187113285064697,-200.0,0.7493650844726353,-199.25063491552726,200,0.03118617073632777
102229114,-0.5880836844444275,-200.0,9.317136373828003,-190.68286362617212,200,0.026087050805799664
633742412,-0.5144709348678589,-200.0,4.615266251319574,-195.38473374868053,200,0.025755626237951218
493407616,-0.42613112926483154,-200.0,12.631168551364768,-187.36883144863518,200,0.024946889472194016
684429397,-0.43224143981933594,-200.0,7.5661854948455725,-192.43381450515446,200,0.02360583905596286
815901323,-0.5622422099113464,-200.0,3.1419986263387774,-196.8580013736613,200,0.025508325546979904
1761131379,-0.5866931080818176,-200.0,1.3253232939320152,-198.67467670606788,200,0.026382552343420684
995372269,-0.42436662316322327,-200.0,10.409254508557748,-189.5907454914422,200,0.0258660038234666
252824920,-0.5266250371932983,-200.0,1.8492164462478635,-198.1507835537521,200,0.026202344167977572
2032907342,-0.5803014039993286,-200.0,26.329552340555303,-173.67044765944473,200,0.02746514273341745
83776213,-0.5570490956306458,-200.0,27.740833019364054,-172.25916698063594,200,0.030860778391361237
154628851,-0.4674007296562195,-200.0,5.866991694925528,-194.13300830507436,200,0.03514098746702075
1783397550,-0.4384274482727051,-200.0,31.66742328995176,-168.33257671004827,200,0.036208737334236504
2128495605,-0.4992621839046478,-200.0,25.93097701739749,-174.06902298260255,200,0.039925125734880565
1935787630,-0.5274887681007385,-200.0,0.1533061667583669,-199.84669383324157,200,0.04486689275596291
935370273,-0.5728625655174255,-200.0,14.847840087077603,-185.15215991292237,200,0.047062330055050554
1453402735,-0.4677833318710327,-200.0,14.36645396815836,-185.63354603184155,200,0.05061882710084319
229204278,-0.43830519914627075,-200.0,11.646339499303382,-188.35366050069658,200,0.05485780111514032
1346010606,-0.5565396547317505,-200.0,1.11735498291956,-198.88264501708042,200,0.05195214156061411
448462757,-0.5184662342071533,-200.0,2.686500452266208,-197.31349954773378,200,0.053825499154627324
1913779875,-0.5988246202468872,-200.0,2.4457266438687415,-197.55427335613123,200,0.05426500361412764
1130444103,-0.427640825510025,-200.0,-0.4396648211095587,-200.43966482110972,200,0.05385782450437546
1139745291,-0.5395026206970215,-200.0,3.5528667837746655,-196.44713321622532,200,0.06287021458148956
730834145,-0.47126662731170654,-200.0,0.0032416518391208127,-199.99675834816094,200,0.06219392755068839
246292504,-0.5510383248329163,-200.0,27.034846822066246,-172.9651531779337,200,0.06269017287530004
2105210055,-0.5027241110801697,-200.0,1.7518977645765559,-198.24810223542346,200,0.0695554658677429
806648752,-0.5438168048858643,-200.0,2.665272662267748,-197.33472733773215,200,0.06743553980253637
1491011950,-0.4026954174041748,-200.0,2.7089234006380973,-197.29107659936187,200,0.06968654233962297
946433359,-0.4861881136894226,-200.0,6.330775121902067,-193.66922487809796,200,0.07306738501414657
475380534,-0.43658262491226196,-200.0,15.722120058732944,-184.27787994126714,200,0.07650063968263567
1826724891,-0.5302789211273193,-200.0,26.154684115502562,-173.84531588449738,200,0.07824785977602006
1479715026,-0.49624907970428467,-145.0,39.64465001676795,-105.35534998323216,145,0.08618710007646989
1312097635,-0.5757564902305603,-130.0,41.88598819997581,-88.11401180002427,130,0.07906292311560649
140023375,-0.51105797290802,-138.0,42.46469888981772,-95.53530111018226,138,0.0694839804014866
139834320,-0.4433538615703583,-146.0,52.883133271852174,-93.11686672814784,146,0.07070008900067577
1246268471,-0.555148184299469,-196.0,43.2234171474912,-152.77658285250874,196,0.08203515686969064
1415132101,-0.40337318181991577,-200.0,25.84085190584203,-174.159148094158,200,0.09995844591408969
1980597947,-0.4167596697807312,-144.0,45.75047536097422,-98.24952463902581,144,0.26147038163617253
1806746677,-0.5082641243934631,-200.0,41.84684178060503,-158.15315821939504,200,0.1467894270364195
1664950504,-0.5158012509346008,-200.0,24.247366391940027,-175.7526336080599,200,0.20721933133900167
178551308,-0.5919238328933716,-191.0,48.628319986072526,-142.37168001392735,191,0.14253779728921295
1801074055,-0.4820268452167511,-172.0,39.31090745764332,-132.68909254235672,172,0.2186040923779094
1971182141,-0.5155212879180908,-140.0,47.64612512094087,-92.35387487905913,140,0.4082084129431418
823534455,-0.42724373936653137,-150.0,47.45653821741655,-102.54346178258345,150,0.22570544899751743
137392556,-0.5496334433555603,-121.0,44.10939980890903,-76.89060019109104,121,0.23001992231435028
1720130318,-0.47382253408432007,-152.0,51.66847542681574,-100.33152457318425,152,0.3188355270111443
1487067893,-0.5401994585990906,-126.0,45.812572787410026,-80.18742721258991,126,0.14990872384182044
578694561,-0.4560634195804596,-166.0,48.957861257629965,-117.04213874236997,166,0.28526355200503245
787583656,-0.488694965839386,-157.0,53.35400082340735,-103.64599917659257,157,0.3994830606184947
1174216772,-0.4738861918449402,-186.0,53.76358594000797,-132.23641405999211,186,0.39654674112636557
1081083424,-0.5051558613777161,-183.0,50.92591961592168,-132.07408038407831,183,0.3262307182605801
506450547,-0.47579196095466614,-160.0,49.65266769823917,-110.34733230176086,160,0.4980394546408206
376868204,-0.583867609500885,-165.0,49.509001114495824,-115.49099888550417,165,0.5178262676253463
790346882,-0.4582659900188446,-176.0,48.17667390140519,-127.82332609859479,176,0.8340090092440898
371537255,-0.5275121331214905,-166.0,54.25646144937714,-111.74353855062299,166,1.0498175325702472
905101022,-0.5346216559410095,-124.0,46.733425890589,-77.26657410941104,124,0.8488075417135993
609549979,-0.5715471506118774,-200.0,26.490052958891145,-173.50994704110883,200,0.8686180476844311
1406633502,-0.46496421098709106,-158.0,49.20363563875812,-108.7963643612419,158,1.038810111487968
1713516931,-0.5792685151100159,-200.0,36.16325631891481,-163.83674368108527,200,1.026423114836216
73413629,-0.4127647876739502,-183.0,52.328080711299954,-130.67191928870002,183,1.1190697797497764
1795845714,-0.45562440156936646,-167.0,50.30440074181054,-116.69559925818945,167,1.3045806294072888
738379557,-0.4022595286369324,-155.0,49.38611609778333,-105.61388390221663,155,1.324973002268422
1699282490,-0.4601251184940338,-154.0,49.81388572340215,-104.18611427659789,154,1.2695290223731623
571414501,-0.42997977137565613,-151.0,49.59522816685967,-101.40477183314026,151,0.9379091923007902
723002676,-0.5419433116912842,-200.0,3.625578425362147,-196.37442157463792,200,1.0570690466463566
764199296,-0.5072703957557678,-147.0,47.29175393447348,-99.70824606552644,147,0.5753670328227031
731376130,-0.4905220568180084,-170.0,50.78789707000948,-119.21210292999054,170,0.7088981657124618
868111254,-0.5984803438186646,-200.0,34.07714978222108,-165.92285021777892,200,0.5978510055691004
958237263,-0.5892738103866577,-200.0,25.896271997947853,-174.10372800205215,200,0.5263371588662267
1397764903,-0.48445722460746765,-186.0,48.58759700830007,-137.4124029916999,186,0.6828332812955944
335765179,-0.4026089608669281,-159.0,45.86123921630769,-113.1387607836922,159,0.385823629374774
907623914,-0.532819390296936,-177.0,46.40043029409471,-130.59956970590537,177,0.36438994821013704
830923293,-0.4334442615509033,-200.0,28.02534125589451,-171.97465874410548,200,0.5608279037103057
633492456,-0.5969496965408325,-111.0,41.15652216443375,-69.84347783556628,111,0.35496796607165726
1176099863,-0.4810297191143036,-149.0,38.44436971748635,-110.5556302825136,149,0.5334095239839298
2086946480,-0.4338843822479248,-139.0,51.41716005805269,-87.58283994194734,139,0.5622531986601061
630492566,-0.5269173979759216,-162.0,45.3194339445038,-116.6805660554962,162,0.6767619953111366
853188718,-0.495453804731369,-165.0,48.0104202478503,-116.98957975214965,165,0.8964454285574682
357092719,-0.48013079166412354,-161.0,52.73452662859996,-108.26547337140009,161,0.6298840909455874
67320034,-0.4585452675819397,-158.0,54.68183024007783,-103.31816975992217,158,0.41363180119874354
189111637,-0.5077343583106995,-155.0,52.20249036882031,-102.79750963117972,155,0.5574776717011005
16287426,-0.4571141004562378,-170.0,52.69504328587335,-117.30495671412667,170,0.7110679243417347
974568514,-0.47024428844451904,-154.0,52.23120277904649,-101.76879722095349,154,0.45124046514173605
474119456,-0.5023714900016785,-194.0,52.25617150084994,-141.74382849915014,194,0.4679340506644593
1137311717,-0.5369534492492676,-137.0,52.73086492547185,-84.26913507452811,137,0.5246767665456681
1691984458,-0.590216875076294,-117.0,50.9791944416163,-66.02080555838367,117,0.6941685367725853
657732943,-0.5821186900138855,-115.0,46.495737515284915,-68.50426248471504,115,0.43737210326868553
671297191,-0.40492257475852966,-153.0,49.84143596176376,-103.15856403823618,153,0.7170646918657558
18052124,-0.4566987156867981,-153.0,48.09463195042747,-104.90536804957253,153,0.8246500465799781
401358478,-0.4213434159755707,-156.0,53.58873180354058,-102.41126819645946,156,0.776025861597214
1013082624,-0.5526182055473328,-200.0,20.95912416373307,-179.0408758362668,200,0.6603238558024168
728914460,-0.44732075929641724,-148.0,51.04247973383829,-96.9575202661617,148,0.6526914163417107
2048466491,-0.5272095203399658,-116.0,41.1581260228617,-74.8418739771383,116,0.6269831550146999
1753926539,-0.5740571618080139,-140.0,53.29387660240455,-86.70612339759542,140,0.5924833385539906
1243944312,-0.4178602695465088,-91.0,39.409510553905854,-51.59048944609417,91,0.4624247916124679
452461426,-0.4690878987312317,-157.0,50.98347681094653,-106.01652318905352,157,0.6267543197817104
1028679616,-0.42564675211906433,-172.0,53.553132044282414,-118.44686795571764,172,0.6621527229544035
529484642,-0.5902978777885437,-181.0,50.55088478971009,-130.44911521029,181,0.6483193640880163
974974515,-0.46059221029281616,-167.0,50.947404268411184,-116.05259573158877,167,0.6406018686241018
215846011,-0.4408474862575531,-99.0,38.92909750348118,-60.070902496518805,99,0.5469988230804
710088386,-0.45912036299705505,-157.0,48.00160720687777,-108.99839279312222,157,0.5771658708620223
40293558,-0.4218597412109375,-98.0,38.06775523699921,-59.93224476300078,98,0.6433237734801915
1272597720,-0.510261595249176,-152.0,56.187981554671495,-95.81201844532852,152,0.6749897750192567
1648187547,-0.41696974635124207,-159.0,55.25181815548382,-103.7481818445162,159,0.5648171792521417
412022083,-0.5419037342071533,-149.0,51.448490490508924,-97.5515095094911,149,0.5902646829517896
732088816,-0.504374623298645,-155.0,54.39789309077526,-100.60210690922483,155,0.6644626972175414
1916560559,-0.44659826159477234,-152.0,53.63612801216827,-98.36387198783173,152,0.6069526095923624
881887973,-0.48764196038246155,-161.0,53.434490257746,-107.56550974225402,161,0.6514797758611833
974505764,-0.5432069897651672,-153.0,56.17055688901745,-96.82944311098252,153,0.6539324528835957
1858937555,-0.5781567692756653,-166.0,51.389421108709875,-114.61057889129022,166,0.6482603146010134
1430259354,-0.5989263653755188,-200.0,16.793309677763492,-183.2066903222366,200,0.6563696689903736
63546196,-0.5214242935180664,-149.0,55.43865222092748,-93.5613477790725,149,0.7228202854826946
136499925,-0.4272649586200714,-171.0,50.5275374395538,-120.4724625604462,171,0.7707188984281138
1893332645,-0.5065492391586304,-154.0,52.57966210954168,-101.42033789045824,154,0.8189264553320872
786647428,-0.5929940342903137,-154.0,53.33028824425646,-100.66971175574352,154,0.8650243706130362
1171900619,-0.40043026208877563,-188.0,52.95099889142252,-135.04900110857758,188,1.0311384898550966
324281460,-0.43522441387176514,-152.0,48.87820136433705,-103.12179863566296,152,0.9178426395121374
1738045308,-0.5679696202278137,-145.0,50.370665781386805,-94.62933421861322,145,1.0981902611666712
399118921,-0.5183095932006836,-159.0,52.063365481795344,-106.93663451820461,159,1.0648762584669784
953297511,-0.5545283555984497,-146.0,48.63391016547651,-97.36608983452344,146,1.1389372528415838
1375429156,-0.4481692612171173,-154.0,51.66428811885499,-102.335711881145,154,1.228375518186526
1277279055,-0.5275436639785767,-150.0,53.07679687425666,-96.92320312574333,150,1.2437982985377312
1414356882,-0.5364804267883301,-153.0,51.735920180330766,-101.26407981966925,153,1.2211770773713106
1140289667,-0.5216208100318909,-154.0,51.22005194644315,-102.77994805355688,154,1.2099629382227923
1359357461,-0.5967819690704346,-178.0,52.58925901535717,-125.41074098464283,178,1.3388188092896107
1770510753,-0.4741210341453552,-155.0,50.646032216955426,-104.35396778304455,155,1.3331046635104764
702834126,-0.43529438972473145,-90.0,40.00517882731943,-49.99482117268056,90,1.4715584019819896
604397188,-0.5715334415435791,-163.0,40.39477862382271,-122.60522137617725,163,1.411804974536223
1835784930,-0.5396615266799927,-150.0,50.53587642998684,-99.46412357001313,150,1.496056447327137
2007128854,-0.576616644859314,-139.0,42.62877223592633,-96.37122776407364,139,1.3345051453911143
1673369516,-0.40211740136146545,-158.0,52.72818063187647,-105.2718193681235,158,1.4715935091806363
2142475920,-0.4168812036514282,-163.0,51.92945542563453,-111.07054457436541,163,1.3164308497145132
1281532241,-0.43328094482421875,-159.0,49.82765629743282,-109.17234370256719,159,1.480201211834104
607467289,-0.4244840741157532,-160.0,51.224175777881385,-108.77582422211866,160,1.4709886104799808
805724791,-0.5461421608924866,-151.0,55.8978117211179,-95.10218827888211,151,1.3703830295445902
28680325,-0.5993461012840271,-118.0,49.66925123272735,-68.33074876727265,118,1.3495623953009055
1585046552,-0.5258482694625854,-148.0,52.393492634629546,-95.60650736537046,148,1.278927046000152
1708519068,-0.40772104263305664,-155.0,51.53426545617923,-103.46573454382084,155,1.2892903177007553
571645862,-0.4758598506450653,-149.0,53.5589197323803,-95.44108026761968,149,1.309766795411206
1636868433,-0.5503526926040649,-115.0,40.466433366338144,-74.53356663366183,115,1.2877807123505551
503153399,-0.4398835301399231,-95.0,38.402488560912786,-56.59751143908719,95,1.1835858975586138
1870359667,-0.4708878993988037,-109.0,42.0211047189751,-66.97889528102489,109,1.2360415006176046
62954145,-0.5346850156784058,-117.0,41.1876802444828,-75.81231975551717,117,1.3077483514689991
1572591803,-0.47383177280426025,-156.0,53.348872575019044,-102.6511274249809,156,1.473410580975887
1594551917,-0.5128601789474487,-155.0,49.41957621905019,-105.58042378094977,155,1.2584805878900713
833202576,-0.5579124689102173,-150.0,49.885943594859526,-100.11405640514046,150,1.3584194216132164
345480443,-0.4826895296573639,-152.0,52.53234763444453,-99.46765236555547,152,1.3073090117816861
385142905,-0.47055497765541077,-155.0,53.401256090673456,-101.59874390932659,155,1.1891480567955202
713923131,-0.5687733888626099,-153.0,51.48681141977042,-101.51318858022968,153,1.3523773436063256
1672557670,-0.4250929355621338,-126.0,37.75699915180943,-88.24300084819059,126,1.374184528986613
1032253927,-0.5097590684890747,-154.0,49.97761824353535,-104.02238175646463,154,1.195055035317873
1489248959,-0.5542770028114319,-159.0,46.29715820317595,-112.70284179682413,159,1.3392040475546938
1023598482,-0.4441182315349579,-160.0,51.78639081198296,-108.21360918801703,160,1.2282005870714783
626450203,-0.5647592544555664,-186.0,47.97812504881172,-138.02187495118818,186,1.3158385657495069
1718460381,-0.5745110511779785,-106.0,46.18581426530729,-59.81418573469269,106,1.4021493719433837
901271172,-0.4575731158256531,-175.0,51.621061702662516,-123.3789382973375,175,1.3000878879002162
284809236,-0.5487486720085144,-174.0,53.33220902246881,-120.66779097753115,174,1.4119232176192875
67826423,-0.5102092623710632,-200.0,26.758200782018402,-173.24179921798157,200,1.5609262755513191
1338741509,-0.40396639704704285,-92.0,39.088118609951124,-52.91188139004888,92,1.3555272325225498
